id,prix,boutique_id,client_id,livre_id,temps_id
6788,9.65,11,2032,2,1028
6787,9.65,24,2033,2,565
6786,11.0,7,2034,8,1159
6785,8.0,18,2035,4,1222
6784,9.65,24,2036,2,1223
6783,8.0,12,2037,4,923
6782,9.65,4,2038,2,504
6781,10.65,22,2039,1,1083
6780,11.0,21,2040,8,604
6779,10.0,12,2041,7,1209
6778,10.0,2,2042,7,419
6777,9.65,11,2043,2,1224
6776,9.65,12,2044,2,821
6775,9.65,20,2045,2,747
6774,8.0,24,2046,4,665
6773,9.65,5,2047,2,1225
6772,35.0,11,2048,5,286
6771,10.0,10,2049,7,1226
6770,10.65,21,2050,1,1227
6769,10.0,4,2051,7,665
6768,9.65,6,2052,2,241
6767,10.65,22,2053,1,865
6766,10.65,14,2054,1,202
6765,8.0,6,2055,4,312
6764,8.0,8,2056,4,1088
6763,8.0,7,2057,4,1228
6762,11.0,7,2058,8,772
6761,9.65,4,2059,2,1195
6760,40.0,22,2060,6,1229
6759,17.0,16,2061,3,1230
6758,11.0,22,2062,8,1231
6757,9.65,3,2063,2,1228
6756,10.65,24,2064,1,1232
6755,10.65,20,2065,1,439
6754,11.0,7,2066,8,413
6753,9.65,4,2067,2,1233
6752,10.0,21,2068,7,422
6751,10.0,13,2069,7,423
6750,8.0,1,2070,4,1109
6749,10.0,24,2071,7,583
6748,10.65,22,2072,1,509
6747,8.0,6,2073,4,905
6746,10.0,11,2074,7,111
6745,10.65,17,2075,1,39
6744,8.0,3,2076,4,662
6743,11.0,5,2077,8,45
6742,10.0,12,2078,7,1033
6741,10.65,11,2079,1,247
6740,9.65,18,2080,2,897
6739,10.0,2,2081,7,1234
6738,10.65,7,2082,1,584
6737,8.0,19,2083,4,1235
6736,9.65,5,2084,2,1169
6735,11.0,8,2085,8,963
6734,9.65,3,2086,2,1171
6733,40.0,24,2087,6,1236
6732,8.0,2,2088,4,1159
6731,10.65,7,2089,1,1237
6730,10.0,23,2090,7,787
6729,10.65,22,2091,1,1238
6728,8.0,9,2092,4,869
6727,9.65,1,2093,2,603
6726,9.65,6,2094,2,105
6725,9.65,18,2095,2,616
6724,10.65,7,2096,1,940
6723,10.65,9,2097,1,1088
6722,10.65,24,2098,1,1007
6721,11.0,22,2099,8,524
6720,10.65,9,2100,1,543
6719,9.65,24,2101,2,1120
6718,9.65,2,2102,2,1223
6717,8.0,15,2103,4,1037
6716,10.0,11,2104,7,458
6715,11.0,8,2105,8,836
6714,8.0,22,2106,4,1239
6713,10.0,12,2107,7,1240
6712,8.0,10,2108,4,1241
6711,17.0,9,2109,3,1242
6710,10.65,11,2110,1,824
6709,35.0,19,2111,5,1243
6708,9.65,24,2112,2,674
6707,10.0,16,2113,7,599
6706,8.0,21,2114,4,116
6705,10.65,5,2115,1,1244
6704,9.65,13,2116,2,1245
6703,9.65,19,2117,2,437
6702,17.0,4,2118,3,1246
6701,40.0,6,2119,6,1247
6700,11.0,22,2120,8,994
6699,10.65,11,2121,1,1248
6698,10.65,14,2122,1,1021
6697,11.0,15,2123,8,95
6696,8.0,6,2124,4,1249
6695,9.65,21,2125,2,897
6694,9.65,11,2126,2,391
6693,8.0,8,2127,4,11
6692,9.65,3,2128,2,1250
6691,10.0,17,2129,7,368
6690,8.0,10,2130,4,1251
6689,11.0,2,2131,8,1038
6688,8.0,7,2132,4,1252
6687,8.0,18,2133,4,261
6686,9.65,4,2134,2,1161
6685,8.0,4,2135,4,1253
6684,9.65,13,2136,2,419
6683,10.65,21,2137,1,1254
6682,11.0,17,2138,8,709
6681,9.65,4,2139,2,1255
6680,8.0,11,2140,4,284
6679,9.65,22,2141,2,193
6678,8.0,15,2142,4,205
6677,9.65,6,2143,2,41
6676,10.65,15,2144,1,287
6675,10.65,18,2145,1,528
6674,11.0,7,2146,8,1206
6673,9.65,12,2147,2,1167
6672,9.65,17,2148,2,1256
6671,8.0,18,2149,4,1257
6670,10.65,2,2150,1,562
6669,8.0,21,2151,4,780
6668,9.65,2,2152,2,394
6667,17.0,20,2153,3,1163
6666,11.0,7,2154,8,94
6665,8.0,14,2155,4,850
6664,9.65,23,2156,2,371
6663,8.0,20,2157,4,585
6662,9.65,10,2158,2,1009
6661,10.65,23,2159,1,297
6660,10.0,6,2160,7,1258
6659,9.65,14,2161,2,853
6658,17.0,15,2162,3,816
6657,11.0,9,2163,8,464
6656,17.0,4,2164,3,1103
6655,40.0,11,2165,6,697
6654,8.0,6,2166,4,165
6653,9.65,1,2167,2,47
6652,11.0,7,2168,8,1259
6651,10.0,13,2169,7,1260
6650,40.0,16,2170,6,4
6649,8.0,18,2171,4,1261
6648,11.0,7,2172,8,675
6647,9.65,4,2173,2,1262
6646,9.65,7,2174,2,77
6645,8.0,10,2175,4,1263
6644,11.0,9,2176,8,903
6643,9.65,14,2177,2,1086
6642,9.65,10,2178,2,413
6641,17.0,22,2179,3,1264
6640,10.0,4,2180,7,1265
6639,10.0,22,2181,7,1266
6638,8.0,6,2182,4,1267
6637,8.0,24,2183,4,50
6636,9.65,18,2184,2,932
6635,10.0,14,2185,7,1268
6634,9.65,10,2186,2,1269
6633,10.0,18,2187,7,336
6632,11.0,10,2188,8,774
6631,10.65,12,2189,1,1270
6630,8.0,16,2190,4,530
6629,9.65,24,2191,2,720
6628,9.65,17,2192,2,548
6627,10.65,7,2193,1,1181
6626,10.0,21,2194,7,1271
6625,10.65,1,2195,1,1272
6624,10.65,23,2196,1,607
6623,10.65,12,2197,1,1273
6622,10.65,13,2198,1,834
6621,8.0,9,2199,4,528
6620,9.65,20,2200,2,1072
6619,9.65,14,2201,2,1274
6618,11.0,12,2202,8,120
6617,8.0,22,2203,4,699
6616,8.0,14,2204,4,10
6615,11.0,9,2205,8,1219
6614,8.0,13,2206,4,551
6613,35.0,4,2207,5,1275
6612,10.65,21,2208,1,733
6611,10.65,9,2209,1,1276
6610,40.0,24,2210,6,1220
6609,8.0,9,2211,4,1277
6608,8.0,8,2212,4,884
6607,10.65,15,2213,1,460
6606,9.65,7,2214,2,1278
6605,8.0,5,2215,4,609
6604,9.65,9,2216,2,667
6603,9.65,14,2217,2,1222
6602,10.65,20,2218,1,328
6601,10.65,8,2219,1,1279
6600,8.0,8,2220,4,1101
6599,8.0,7,2221,4,1280
6598,11.0,17,2222,8,1281
6597,40.0,1,2223,6,409
6596,11.0,12,2224,8,1220
6595,9.65,11,2225,2,1282
6594,10.65,23,2226,1,1283
6593,8.0,22,2227,4,1284
6592,10.65,12,2228,1,374
6591,9.65,21,2229,2,894
6590,11.0,18,2230,8,434
6589,9.65,8,2231,2,410
6588,10.65,4,2232,1,1005
6587,10.65,13,2233,1,1285
6586,9.65,19,2234,2,1286
6585,11.0,20,2235,8,759
6584,8.0,12,2236,4,1006
6583,9.65,9,2237,2,299
6582,9.65,21,2238,2,264
6581,11.0,23,2239,8,1287
6580,17.0,21,2240,3,231
6579,11.0,10,2241,8,1288
6578,10.0,8,2242,7,490
6577,10.65,2,2243,1,724
6576,9.65,24,2244,2,1289
6575,10.65,7,2245,1,983
6574,10.0,16,2246,7,24
6573,40.0,12,2247,6,299
6572,9.65,23,2248,2,1290
6571,40.0,23,2249,6,1054
6570,8.0,16,2250,4,1012
6569,8.0,14,2251,4,1291
6568,10.65,6,2252,1,215
6567,10.65,14,2253,1,856
6566,9.65,19,2254,2,1107
6565,9.65,19,2255,2,1017
6564,8.0,13,2256,4,126
6563,11.0,2,2257,8,476
6562,9.65,24,2258,2,1292
6561,10.65,12,2259,1,665
6560,9.65,9,2260,2,75
6559,10.65,15,2261,1,1293
6558,10.65,10,2262,1,666
6557,17.0,14,2263,3,177
6556,8.0,23,2264,4,1124
6555,10.65,12,2265,1,1294
6554,8.0,24,2266,4,115
6553,11.0,15,2267,8,51
6552,9.65,12,2268,2,1295
6551,11.0,23,2269,8,1296
6550,8.0,3,2270,4,1297
6549,11.0,18,2271,8,393
6548,9.65,24,2272,2,1298
6547,11.0,9,2273,8,856
6546,11.0,10,2274,8,381
6545,8.0,18,2275,4,921
6544,10.0,22,2276,7,13
6543,11.0,2,2277,8,1243
6542,10.65,2,2278,1,301
6541,10.0,7,2279,7,1212
6540,9.65,23,2280,2,626
6539,8.0,4,2281,4,1293
6538,9.65,4,2282,2,223
6537,10.65,18,2283,1,1299
6536,8.0,22,2284,4,593
6535,10.65,21,2285,1,1025
6534,10.65,6,2286,1,1165
6533,10.65,4,2287,1,673
6532,9.65,6,2288,2,1300
6531,10.65,14,2289,1,1277
6530,10.0,6,2290,7,552
6529,8.0,21,2291,4,467
6528,10.65,9,2292,1,1301
6527,8.0,4,2293,4,793
6526,8.0,19,2294,4,1302
6525,8.0,2,2295,4,173
6524,9.65,8,2296,2,1159
6523,11.0,22,2297,8,718
6522,9.65,5,2298,2,1183
6521,9.65,3,2299,2,734
6520,11.0,20,2300,8,264
6519,9.65,10,2301,2,760
6518,10.65,10,2302,1,870
6517,10.65,17,2303,1,655
6516,9.65,21,2304,2,889
6515,9.65,18,2305,2,282
6514,9.65,20,2306,2,562
6513,10.0,16,2307,7,27
6512,9.65,17,2308,2,1303
6511,11.0,22,2309,8,249
6510,40.0,21,2310,6,1304
6509,9.65,24,2311,2,494
6508,10.0,8,2312,7,602
6507,9.65,11,2313,2,1305
6506,17.0,24,2314,3,132
6505,10.0,18,2315,7,1306
6504,9.65,4,2316,2,335
6503,9.65,3,2317,2,664
6502,10.65,23,2318,1,1287
6501,10.65,15,2319,1,1307
6500,10.0,2,2320,7,793
6499,8.0,16,2321,4,1308
6498,9.65,14,2322,2,765
6497,11.0,21,2323,8,1309
6496,10.0,12,2324,7,731
6495,9.65,23,2325,2,708
6494,10.65,20,2326,1,1310
6493,11.0,5,2327,8,788
6492,35.0,6,2328,5,401
6491,9.65,7,2329,2,127
6490,11.0,10,2330,8,1311
6489,10.65,13,2331,1,167
6488,40.0,18,2332,6,104
6487,10.65,8,2333,1,1312
6486,8.0,12,2334,4,1313
6485,10.65,24,2335,1,389
6484,9.65,19,2336,2,1314
6483,11.0,9,2337,8,43
6482,8.0,21,2338,4,1265
6481,40.0,10,2339,6,18
6480,9.65,8,2340,2,92
6479,10.65,10,2341,1,421
6478,9.65,10,2342,2,1016
6477,10.0,4,2343,7,290
6476,10.65,8,2344,1,875
6475,9.65,13,2345,2,1315
6474,10.65,11,2346,1,1266
6473,9.65,9,2347,2,829
6472,8.0,14,2348,4,1316
6471,10.65,8,2349,1,516
6470,8.0,12,2350,4,1317
6469,10.0,16,2351,7,1318
6468,11.0,12,2352,8,95
6467,9.65,18,2353,2,592
6466,9.65,7,2354,2,1319
6465,9.65,6,2355,2,943
6464,9.65,6,2356,2,667
6463,40.0,4,2357,6,1020
6462,9.65,23,2358,2,439
6461,9.65,13,2359,2,99
6460,10.0,21,2360,7,12
6459,11.0,11,2361,8,1163
6458,11.0,4,2362,8,88
6457,8.0,3,2363,4,1320
6456,11.0,21,2364,8,533
6455,11.0,14,2365,8,1321
6454,9.65,19,2366,2,1322
6453,9.65,9,2367,2,584
6452,10.0,19,2368,7,808
6451,10.65,19,2369,1,1222
6450,9.65,4,2370,2,832
6449,8.0,23,2371,4,933
6448,9.65,21,2372,2,425
6447,8.0,6,2373,4,1225
6446,8.0,20,2374,4,42
6445,9.65,10,2375,2,485
6444,9.65,10,2376,2,916
6443,10.65,21,2377,1,172
6442,17.0,21,2378,3,864
6441,11.0,23,2379,8,1323
6440,10.65,5,2380,1,610
6439,8.0,8,2381,4,973
6438,10.65,1,2382,1,1185
6437,8.0,21,2383,4,562
6436,10.65,4,2384,1,164
6435,10.0,12,2385,7,358
6434,9.65,14,2386,2,330
6433,9.65,21,2387,2,278
6432,40.0,12,2388,6,1324
6431,9.65,11,2389,2,420
6430,9.65,8,2390,2,141
6429,10.0,7,2391,7,222
6428,8.0,21,2392,4,1325
6427,8.0,4,2393,4,292
6426,8.0,15,2394,4,218
6425,10.65,6,2395,1,402
6424,8.0,17,2396,4,1326
6423,9.65,19,2397,2,1261
6422,8.0,3,2398,4,604
6421,10.0,24,2399,7,196
6420,40.0,22,2400,6,1327
6419,8.0,15,2401,4,1328
6418,11.0,4,2402,8,902
6417,9.65,21,2403,2,1052
6416,10.0,20,2404,7,1329
6415,9.65,4,2405,2,1211
6414,9.65,9,2406,2,1081
6413,9.65,14,2407,2,943
6412,11.0,22,2408,8,624
6411,9.65,4,2409,2,1220
6410,11.0,12,2410,8,797
6409,9.65,20,2411,2,418
6408,10.0,14,2412,7,1330
6407,17.0,17,2413,3,15
6406,10.65,10,2414,1,126
6405,8.0,12,2415,4,1331
6404,10.65,14,2416,1,1332
6403,10.0,12,2417,7,67
6402,9.65,18,2418,2,670
6401,9.65,19,2419,2,531
6400,8.0,18,2420,4,235
6399,40.0,10,2421,6,556
6398,11.0,8,2422,8,1209
6397,8.0,7,2423,4,1291
6396,10.65,1,2424,1,1333
6395,10.0,11,2425,7,760
6394,8.0,5,2426,4,1205
6393,10.65,14,2427,1,181
6392,8.0,13,2428,4,241
6391,8.0,6,2429,4,1334
6390,8.0,2,2430,4,1335
6389,9.65,15,2431,2,1336
6388,8.0,6,2432,4,1337
6387,10.65,18,2433,1,946
6386,8.0,24,2434,4,862
6385,9.65,4,2435,2,49
6384,8.0,6,2436,4,278
6383,11.0,7,2437,8,1338
6382,10.65,6,2438,1,410
6381,10.65,6,2439,1,969
6380,8.0,4,2440,4,646
6379,10.65,20,2441,1,1328
6378,8.0,13,2442,4,410
6377,10.65,24,2443,1,415
6376,10.65,20,2444,1,1339
6375,10.65,15,2445,1,1340
6374,8.0,6,2446,4,947
6373,9.65,19,2447,2,55
6372,35.0,2,2448,5,1341
6371,10.65,19,2449,1,557
6370,17.0,11,2450,3,553
6369,10.65,12,2451,1,917
6368,8.0,24,2452,4,355
6367,9.65,13,2453,2,114
6366,9.65,7,2454,2,1266
6365,8.0,24,2455,4,801
6364,10.65,15,2456,1,802
6363,17.0,4,2457,3,548
6362,9.65,3,2458,2,1342
6361,10.0,11,2459,7,1343
6360,9.65,6,2460,2,41
6359,10.0,12,2461,7,1344
6358,8.0,18,2462,4,1223
6357,8.0,15,2463,4,395
6356,35.0,15,2464,5,78
6355,9.65,16,2465,2,976
6354,9.65,14,2466,2,208
6353,10.0,5,2467,7,1345
6352,10.65,16,2468,1,1346
6351,11.0,9,2469,8,1347
6350,8.0,22,2470,4,1348
6349,10.0,15,2471,7,1349
6348,10.0,21,2472,7,84
6347,10.65,18,2473,1,37
6346,9.65,1,2474,2,994
6345,8.0,6,2475,4,597
6344,8.0,5,2476,4,450
6343,10.65,2,2477,1,1064
6342,9.65,17,2478,2,1350
6341,8.0,6,2479,4,884
6340,11.0,23,2480,8,320
6339,9.65,5,2481,2,16
6338,17.0,6,2482,3,1351
6337,9.65,4,2483,2,1352
6336,8.0,7,2484,4,1353
6335,8.0,19,2485,4,898
6334,8.0,9,2486,4,401
6333,10.65,9,2487,1,1190
6332,10.65,15,2488,1,1354
6331,10.65,24,2489,1,1355
6330,10.65,9,2490,1,141
6329,10.0,1,2491,7,1356
6328,9.65,3,2492,2,684
6327,8.0,13,2493,4,260
6326,9.65,13,2494,2,367
6325,10.0,24,2495,7,1263
6324,11.0,23,2496,8,67
6323,11.0,12,2497,8,1357
6322,40.0,23,2498,6,335
6321,11.0,18,2499,8,314
6320,10.65,24,2500,1,581
6319,9.65,13,2501,2,912
6318,9.65,2,2502,2,209
6317,9.65,16,2503,2,1358
6316,10.65,15,2504,1,1255
6315,10.65,1,2505,1,512
6314,9.65,14,2506,2,677
6313,8.0,12,2507,4,1228
6312,10.0,6,2508,7,325
6311,11.0,14,2509,8,676
6310,10.65,6,2510,1,912
6309,8.0,10,2511,4,395
6308,8.0,22,2512,4,1322
6307,8.0,13,2513,4,996
6306,11.0,24,2514,8,1114
6305,8.0,18,2515,4,1282
6304,8.0,20,2516,4,1121
6303,10.65,13,2517,1,690
6302,9.65,19,2518,2,1188
6301,10.65,14,2519,1,680
6300,11.0,23,2520,8,1030
6299,10.65,7,2521,1,484
6298,11.0,8,2522,8,777
6297,10.65,5,2523,1,1359
6296,10.0,22,2524,7,1360
6295,8.0,16,2525,4,943
6294,9.65,14,2526,2,1192
6293,9.65,8,2527,2,1361
6292,9.65,5,2528,2,452
6291,10.0,21,2529,7,34
6290,8.0,14,2530,4,183
6289,10.65,14,2531,1,704
6288,40.0,10,2532,6,1238
6287,8.0,9,2533,4,1362
6286,10.0,24,2534,7,1190
6285,10.65,11,2535,1,699
6284,10.65,19,2536,1,1363
6283,10.65,9,2537,1,1009
6282,10.65,10,2538,1,206
6281,9.65,22,2539,2,773
6280,10.65,13,2540,1,613
6279,9.65,2,2541,2,1328
6278,8.0,4,2542,4,263
6277,8.0,12,2543,4,783
6276,11.0,10,2544,8,1200
6275,17.0,3,2545,3,1364
6274,10.0,14,2546,7,1365
6273,17.0,9,2547,3,1366
6272,40.0,13,2548,6,1166
6271,9.65,21,2549,2,418
6270,11.0,20,2550,8,1367
6269,9.65,6,2551,2,1368
6268,10.65,24,2552,1,1039
6267,9.65,20,2553,2,250
6266,8.0,2,2554,4,703
6265,8.0,14,2555,4,1369
6264,9.65,9,2556,2,1370
6263,11.0,14,2557,8,121
6262,10.0,24,2558,7,23
6261,9.65,17,2559,2,693
6260,10.0,4,2560,7,1371
6259,10.65,17,2561,1,618
6258,8.0,6,2562,4,244
6257,11.0,15,2563,8,154
6256,11.0,7,2564,8,1259
6255,40.0,7,2565,6,1372
6254,9.65,6,2566,2,1356
6253,10.0,19,2567,7,656
6252,10.65,5,2568,1,872
6251,8.0,3,2569,4,1373
6250,8.0,9,2570,4,974
6249,10.65,12,2571,1,1374
6248,35.0,13,2572,5,466
6247,10.65,22,2573,1,465
6246,8.0,5,2574,4,940
6245,10.65,24,2575,1,1375
6244,10.65,8,2576,1,1059
6243,9.65,14,2577,2,902
6242,8.0,17,2578,4,1376
6241,8.0,8,2579,4,472
6240,17.0,10,2580,3,793
6239,10.0,10,2581,7,57
6238,9.65,18,2582,2,1256
6237,10.0,16,2583,7,1377
6236,10.0,23,2584,7,1199
6235,11.0,15,2585,8,1057
6234,10.65,24,2586,1,1378
6233,10.65,22,2587,1,1170
6232,8.0,23,2588,4,652
6231,10.65,16,2589,1,1379
6230,9.65,12,2590,2,260
6229,8.0,23,2591,4,1380
6228,10.0,14,2592,7,1381
6227,10.65,9,2593,1,140
6226,9.65,22,2594,2,45
6225,10.0,11,2595,7,185
6224,9.65,14,2596,2,1382
6223,11.0,21,2597,8,536
6222,17.0,1,2598,3,21
6221,10.65,5,2599,1,329
6220,8.0,24,2600,4,868
6219,8.0,19,2601,4,1315
6218,11.0,24,2602,8,700
6217,10.65,11,2603,1,374
6216,10.65,5,2604,1,869
6215,8.0,6,2605,4,663
6214,40.0,22,2606,6,1383
6213,8.0,1,2607,4,712
6212,10.0,20,2608,7,123
6211,8.0,18,2609,4,292
6210,8.0,18,2610,4,636
6209,10.65,5,2611,1,1384
6208,11.0,23,2612,8,1353
6207,10.65,1,2613,1,1385
6206,9.65,19,2614,2,336
6205,9.65,4,2615,2,375
6204,10.65,6,2616,1,572
6203,10.65,24,2617,1,619
6202,9.65,6,2618,2,538
6201,11.0,20,2619,8,1386
6200,10.65,24,2620,1,655
6199,11.0,16,2621,8,422
6198,10.65,13,2622,1,841
6197,10.0,24,2623,7,1387
6196,10.65,2,2624,1,1300
6195,11.0,4,2625,8,1388
6194,8.0,5,2626,4,931
6193,40.0,9,2627,6,72
6192,40.0,2,2628,6,294
6191,10.0,6,2629,7,738
6190,9.65,12,2630,2,1187
6189,8.0,5,2631,4,1205
6188,11.0,6,2632,8,867
6187,11.0,16,2633,8,915
6186,10.65,2,2634,1,1087
6185,9.65,23,2635,2,1001
6184,10.65,6,2636,1,644
6183,9.65,12,2637,2,1389
6182,10.65,18,2638,1,1390
6181,9.65,17,2639,2,358
6180,10.65,4,2640,1,150
6179,8.0,15,2641,4,526
6178,10.0,20,2642,7,1391
6177,10.0,21,2643,7,560
6176,10.65,10,2644,1,948
6175,40.0,19,2645,6,1173
6174,8.0,11,2646,4,301
6173,10.0,3,2647,7,1392
6172,40.0,12,2648,6,1150
6171,8.0,4,2649,4,1393
6170,11.0,10,2650,8,1162
6169,8.0,2,2651,4,1394
6168,11.0,8,2652,8,186
6167,10.65,12,2653,1,1395
6166,9.65,6,2654,2,1357
6165,9.65,10,2655,2,1270
6164,8.0,2,2656,4,1025
6163,9.65,13,2657,2,1250
6162,8.0,13,2658,4,953
6161,10.65,16,2659,1,31
6160,10.65,5,2660,1,693
6159,10.65,17,2661,1,855
6158,40.0,23,2662,6,1396
6157,40.0,16,2663,6,166
6156,10.0,12,2664,7,950
6155,10.65,18,2665,1,1180
6154,17.0,7,2666,3,1397
6153,8.0,16,2667,4,807
6152,9.65,6,2668,2,278
6151,10.65,21,2669,1,1398
6150,11.0,20,2670,8,1399
6149,8.0,13,2671,4,882
6148,11.0,3,2672,8,960
6147,8.0,5,2673,4,1400
6146,10.0,1,2674,7,858
6145,10.65,12,2675,1,1401
6144,10.0,1,2676,7,495
6143,11.0,20,2677,8,406
6142,9.65,2,2678,2,1138
6141,11.0,6,2679,8,503
6140,9.65,17,2680,2,467
6139,11.0,12,2681,8,384
6138,9.65,3,2682,2,336
6137,9.65,13,2683,2,1038
6136,8.0,18,2684,4,1402
6135,9.65,6,2685,2,572
6134,9.65,24,2686,2,502
6133,9.65,9,2687,2,255
6132,10.0,10,2688,7,673
6131,10.65,7,2689,1,1403
6130,10.0,12,2690,7,427
6129,10.65,13,2691,1,1404
6128,9.65,5,2692,2,1405
6127,17.0,18,2693,3,1406
6126,8.0,6,2694,4,906
6125,11.0,12,2695,8,1223
6124,17.0,21,2696,3,1191
6123,8.0,4,2697,4,1160
6122,9.65,12,2698,2,660
6121,10.0,20,2699,7,178
6120,8.0,24,2700,4,778
6119,10.65,15,2701,1,1022
6118,40.0,13,2702,6,806
6117,10.0,21,2703,7,183
6116,10.65,6,2704,1,252
6115,10.65,19,2705,1,1074
6114,10.0,14,2706,7,729
6113,9.65,2,2707,2,690
6112,10.0,2,2708,7,1168
6111,9.65,2,2709,2,62
6110,9.65,23,2710,2,1407
6109,8.0,23,2711,4,1408
6108,11.0,18,2712,8,837
6107,10.65,24,2713,1,1409
6106,17.0,9,2714,3,1358
6105,17.0,16,2715,3,1039
6104,10.65,18,2716,1,1052
6103,8.0,1,2717,4,1410
6102,8.0,23,2718,4,1411
6101,10.65,9,2719,1,1168
6100,9.65,20,2720,2,819
6099,8.0,18,2721,4,465
6098,10.65,17,2722,1,1011
6097,17.0,14,2723,3,1321
6096,10.65,13,2724,1,363
6095,9.65,7,2725,2,1359
6094,8.0,8,2726,4,713
6093,10.65,11,2727,1,373
6092,10.0,21,2728,7,1317
6091,10.0,1,2729,7,747
6090,9.65,18,2730,2,1364
6089,8.0,12,2731,4,234
6088,17.0,6,2732,3,689
6087,17.0,6,2733,3,734
6086,10.65,15,2734,1,1257
6085,9.65,6,2735,2,704
6084,8.0,19,2736,4,1027
6083,8.0,8,2737,4,183
6082,8.0,14,2738,4,1393
6081,10.65,11,2739,1,1163
6080,11.0,20,2740,8,485
6079,9.65,9,2741,2,1412
6078,9.65,22,2742,2,814
6077,10.65,1,2743,1,57
6076,10.0,13,2744,7,1318
6075,8.0,3,2745,4,1231
6074,11.0,8,2746,8,740
6073,10.0,1,2747,7,1413
6072,17.0,13,2748,3,1153
6071,9.65,6,2749,2,1414
6070,8.0,14,2750,4,1415
6069,10.65,15,2751,1,547
6068,10.65,24,2752,1,212
6067,10.0,17,2753,7,1345
6066,10.65,3,2754,1,1416
6065,8.0,19,2755,4,630
6064,9.65,5,2756,2,1417
6063,8.0,10,2757,4,462
6062,9.65,14,2758,2,422
6061,9.65,8,2759,2,1211
6060,10.65,10,2760,1,1337
6059,40.0,22,2761,6,1044
6058,11.0,23,2762,8,1418
6057,9.65,8,2763,2,1419
6056,8.0,22,2764,4,255
6055,8.0,16,2765,4,715
6054,9.65,2,2766,2,1420
6053,9.65,10,2767,2,1421
6052,11.0,10,2768,8,1422
6051,9.65,5,2769,2,1216
6050,8.0,20,2770,4,1423
6049,10.65,15,2771,1,1424
6048,9.65,6,2772,2,1061
6047,9.65,8,2773,2,363
6046,10.0,19,2774,7,782
6045,10.0,12,2775,7,792
6044,8.0,5,2776,4,649
6043,9.65,17,2777,2,521
6042,8.0,7,2778,4,1200
6041,11.0,3,2779,8,1398
6040,40.0,24,2780,6,598
6039,9.65,14,2781,2,584
6038,10.0,6,2782,7,499
6037,9.65,24,2783,2,1425
6036,8.0,3,2784,4,559
6035,40.0,1,2785,6,1426
6034,9.65,17,2786,2,157
6033,10.65,7,2787,1,1126
6032,8.0,13,2788,4,1421
6031,8.0,24,2789,4,235
6030,10.0,8,2790,7,491
6029,8.0,4,2791,4,411
6028,9.65,2,2792,2,958
6027,11.0,5,2793,8,899
6026,40.0,16,2794,6,58
6025,8.0,18,2795,4,61
6024,10.0,6,2796,7,609
6023,10.65,23,2797,1,507
6022,11.0,16,2798,8,1427
6021,11.0,6,2799,8,243
6020,8.0,21,2800,4,908
6019,10.65,18,2801,1,568
6018,10.65,5,2802,1,1348
6017,40.0,15,2803,6,1428
6016,10.65,23,2804,1,1429
6015,8.0,1,2805,4,72
6014,10.65,11,2806,1,362
6013,8.0,23,2807,4,311
6012,9.65,10,2808,2,1430
6011,9.65,11,2809,2,1050
6010,9.65,8,2810,2,518
6009,9.65,1,2811,2,978
6008,8.0,6,2812,4,499
6007,9.65,3,2813,2,1421
6006,9.65,17,2814,2,751
6005,17.0,5,2815,3,224
6004,10.0,5,2816,7,1431
6003,9.65,24,2817,2,1131
6002,10.0,2,2818,7,1409
6001,10.65,22,2819,1,1432
6000,9.65,20,2820,2,1433
5999,8.0,21,2821,4,1434
5998,9.65,12,2822,2,1010
5997,10.65,15,2823,1,931
5996,9.65,1,2824,2,939
5995,8.0,19,2825,4,713
5994,10.65,22,2826,1,1370
5993,9.65,4,2827,2,517
5992,8.0,7,2828,4,1161
5991,11.0,11,2829,8,69
5990,10.0,12,2830,7,608
5989,9.65,19,2831,2,957
5988,8.0,19,2832,4,1435
5987,10.0,13,2833,7,323
5986,8.0,23,2834,4,1279
5985,10.0,24,2835,7,1231
5984,8.0,7,2836,4,1436
5983,10.65,12,2837,1,1437
5982,11.0,6,2838,8,133
5981,10.65,16,2839,1,1438
5980,10.65,4,2840,1,947
5979,9.65,5,2841,2,93
5978,10.65,15,2842,1,1130
5977,9.65,7,2843,2,1434
5976,11.0,15,2844,8,414
5975,10.65,10,2845,1,1439
5974,10.65,24,2846,1,27
5973,9.65,23,2847,2,1144
5972,8.0,8,2848,4,233
5971,11.0,15,2849,8,882
5970,10.65,10,2850,1,708
5969,10.0,1,2851,7,227
5968,10.0,22,2852,7,1015
5967,11.0,7,2853,8,160
5966,8.0,8,2854,4,488
5965,8.0,18,2855,4,897
5964,40.0,9,2856,6,1440
5963,10.0,23,2857,7,870
5962,10.0,9,2858,7,1441
5961,10.0,2,2859,7,1226
5960,11.0,1,2860,8,1416
5959,9.65,14,2861,2,1442
5958,8.0,12,2862,4,1115
5957,10.65,17,2863,1,887
5956,9.65,14,2864,2,936
5955,9.65,3,2865,2,353
5954,9.65,12,2866,2,1422
5953,10.65,17,2867,1,1443
5952,11.0,12,2868,8,775
5951,9.65,9,2869,2,1055
5950,11.0,10,2870,8,1444
5949,10.65,3,2871,1,27
5948,9.65,13,2872,2,851
5947,9.65,17,2873,2,738
5946,10.65,21,2874,1,1445
5945,11.0,21,2875,8,739
5944,9.65,6,2876,2,1446
5943,10.65,18,2877,1,648
5942,9.65,22,2878,2,1195
5941,17.0,4,2879,3,1447
5940,11.0,15,2880,8,1229
